Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,6,4,22.8199997,67.51999664,Late delivery,0,72,Pet Supplies,San Bernardino,EE. UU.,XXXXXXXXX,India,19073,Huffman,XXXXXXXXX,Consumer,CA,9393 Old Wagon Village,92407.0,11,Pet Shop,34.16956329,-117.3050308,Pacific Asia,Manila,Filipinas,19073,12/17/2018 04:25,75520,1359,16.87999916,0.200000003,178835,84.40000153,0.340000004,1,84.40000153,67.51999664,22.8199997,Southeast Asia,Capital Nacional,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/17/2018 04:25,Standard Class
TRANSFER,2,4,48.33000183,138.0800018,Shipping canceled,1,67,DVDs,Middletown,EE. UU.,XXXXXXXXX,Quynn,15219,Knapp,XXXXXXXXX,Corporate,OH,5855 Rocky Forest Place,45044.0,9,Discs Shop,39.44352341,-84.42760468,Pacific Asia,Bangkok,Tailandia,15219,12/11/2018 18:18,71666,1354,26.29999924,0.159999996,174981,164.3800049,0.349999994,1,164.3800049,138.0800018,48.33000183,Southeast Asia,Bangkok,CANCELED,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,12/11/2018 18:18,Standard Class
PAYMENT,2,1,192.0700073,391.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,525,Munoz,XXXXXXXXX,Consumer,PR,8297 Golden Green,725.0,7,Fan Shop,18.22757721,-66.04575348,Europe,Marseille,Francia,525,12/17/2018 22:22,67391,1004,8.0,0.02,168445,399.980011,0.49000001,1,399.980011,391.980011,192.0700073,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/17/2018 22:22,First Class
CASH,2,1,41.06000137,131.1900024,Late delivery,1,3,Baseball & Softball,Oak Lawn,EE. UU.,XXXXXXXXX,Mary,7298,Barnes,XXXXXXXXX,Consumer,IL,937 Thunder Carrefour,60453.0,2,Fitness,41.58201981,-88.91252899,Europe,Rimini,Italia,7298,12/2/2018 14:25,65618,35,28.79999924,0.180000007,163992,159.9900055,0.310000002,1,159.9900055,131.1900024,41.06000137,Southern Europe,Emilia-Romaña,CLOSED,,35,3,,http://images.acmesports.sports/adidas+Brazuca+2014+Official+Match+Ball,adidas Brazuca 2014 Official Match Ball,159.9900055,0,12/2/2018 14:25,First Class
TRANSFER,3,2,4.269999981,9.68999958,Late delivery,0,74,Toys,Amarillo,EE. UU.,XXXXXXXXX,Regina,16900,Weiss,XXXXXXXXX,Corporate,TX,437 Heather Quail Concession,79109.0,7,Fan Shop,35.18754196,-101.8676224,Pacific Asia,Kowloon,Hong Kong,16900,12/21/2018 13:10,73347,1361,1.850000024,0.159999996,176662,11.53999996,0.439999998,1,11.53999996,9.68999958,4.269999981,Eastern Asia,Hong Kong,PENDING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,12/21/2018 13:10,Second Class
TRANSFER,6,4,-29.05999947,232.4900055,Late delivery,1,41,Trade-In,Caguas,Puerto Rico,XXXXXXXXX,Catherine,6806,Guerra,XXXXXXXXX,Home Office,PR,67 Cotton Mountain Terrace,725.0,6,Outdoors,18.29967499,-66.37055969,Europe,Estocolmo,Suecia,6806,12/14/2018 10:37,66580,607,17.5,0.07,166421,249.9900055,-0.129999995,1,249.9900055,232.4900055,-29.05999947,Northern Europe,Estocolmo,PENDING,,607,41,,http://images.acmesports.sports/Garmin+Approach+S3+Golf+GPS+Watch,Garmin Approach S3 Golf GPS Watch,249.9900055,0,12/14/2018 10:37,Standard Class
PAYMENT,3,4,13.28999996,117.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Ruth,2277,Arnold,XXXXXXXXX,Consumer,PR,5888 Burning Embers Farms,725.0,4,Apparel,18.26588249,-66.37059021,Europe,Madrid,España,2277,12/17/2018 23:54,68702,365,2.400000095,0.02,171760,59.99000168,0.109999999,2,119.9800034,117.5800018,13.28999996,Southern Europe,Madrid,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/17/2018 23:54,Standard Class
DEBIT,5,4,163.8099976,484.6499939,Late delivery,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Alma,18657,Cherry,XXXXXXXXX,Consumer,PR,5810 Umber Impasse,725.0,6,Outdoors,18.22458077,-66.0370636,Pacific Asia,Sydney,Australia,18657,12/25/2018 21:06,75104,1355,47.93000031,0.090000004,178419,532.5800171,0.340000004,1,532.5800171,484.6499939,163.8099976,Oceania,Nueva Gales del Sur,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,12/25/2018 21:06,Standard Class
DEBIT,4,4,14.64999962,47.25,Shipping on time,1,24,Women's Apparel,Aurora,EE. UU.,XXXXXXXXX,Mary,9345,Branch,XXXXXXXXX,Corporate,CO,4767 Wishing Round,80013.0,5,Golf,39.49591446,-98.98998261,Europe,Mulhouse,Francia,9345,12/29/2018 10:50,66728,502,2.75,0.059999999,166787,50.0,0.310000002,1,50.0,47.25,14.64999962,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/29/2018 10:50,Standard Class
DEBIT,2,1,69.11000061,143.9799957,Late delivery,1,31,Women's Golf Clubs,Miami,EE. UU.,XXXXXXXXX,Charles,6400,Waller,XXXXXXXXX,Consumer,FL,2073 Burning Trail,33126.0,6,Outdoors,25.7787571,-80.27400208,Europe,Halle,Alemania,6400,12/22/2018 04:22,65324,691,16.0,0.100000001,163267,79.98999786,0.479999989,2,159.9799957,143.9799957,69.11000061,Western Europe,Renania del Norte-Westfalia,COMPLETE,,691,31,,http://images.acmesports.sports/MDGolf+Pittsburgh+Penguins+Putter,MDGolf Pittsburgh Penguins Putter,79.98999786,0,12/22/2018 04:22,First Class
TRANSFER,2,1,1.269999981,127.3899994,Late delivery,1,18,Men's Footwear,Amarillo,EE. UU.,XXXXXXXXX,Mary,4464,Johnson,XXXXXXXXX,Corporate,TX,437 Heather Quail Concession,79109.0,4,Apparel,35.18754196,-101.8676224,Europe,Reutlingen,Alemania,4464,12/25/2018 12:37,67774,403,2.599999905,0.02,169448,129.9900055,0.01,1,129.9900055,127.3899994,1.269999981,Western Europe,Baden-Wurtemberg,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/25/2018 12:37,First Class
PAYMENT,5,2,153.4700012,438.480011,Late delivery,1,62,Cameras ,Pomona,EE. UU.,XXXXXXXXX,Aubrey,13092,Potter,XXXXXXXXX,Consumer,CA,9891 Golden Panda Highlands,91767.0,10,Technology,34.07833099,-117.7349777,Europe,Castrop-Rauxel,Alemania,13092,12/17/2018 20:52,69539,1349,13.56000042,0.029999999,172854,452.0400085,0.349999994,1,452.0400085,438.480011,153.4700012,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,12/17/2018 20:52,Second Class
DEBIT,2,4,-124.7799988,191.9700012,Advance shipping,1,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Kelly,4803,Andrews,XXXXXXXXX,Consumer,CA,9447 Dusty Beacon Turnabout,90042.0,4,Apparel,34.11436462,-118.192482,Europe,London,Reino Unido,4803,12/19/2018 15:48,67206,365,47.99000168,0.200000003,167969,59.99000168,-0.649999976,4,239.9600067,191.9700012,-124.7799988,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/19/2018 15:48,Standard Class
DEBIT,6,4,32.66999817,296.9700012,Late delivery,1,9,Cardio Equipment,Miami,EE. UU.,XXXXXXXXX,Mary,1205,Powell,XXXXXXXXX,Corporate,FL,9299 Quiet Pioneer Forest,33126.0,3,Footwear,25.86028481,-80.19734192,Europe,Bayonne,Francia,1205,12/6/2018 07:41,68090,191,3.0,0.01,170239,99.98999786,0.109999999,3,299.9700012,296.9700012,32.66999817,Western Europe,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/6/2018 07:41,Standard Class
PAYMENT,3,4,59.45999908,189.9499969,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Ruth,2277,Arnold,XXXXXXXXX,Consumer,PR,5888 Burning Embers Farms,725.0,5,Golf,18.26588249,-66.37059021,Europe,Madrid,España,2277,12/23/2018 18:40,68702,627,10.0,0.050000001,171757,39.99000168,0.310000002,5,199.9499969,189.9499969,59.45999908,Southern Europe,Madrid,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/23/2018 18:40,Standard Class
TRANSFER,2,1,7.96999979,265.5700073,Late delivery,1,31,Women's Golf Clubs,San Marcos,EE. UU.,XXXXXXXXX,Mary,8088,Morris,XXXXXXXXX,Corporate,TX,5453 Lost Goose Downs,78666.0,6,Outdoors,29.72074699,-97.73353577,Europe,Trier,Alemania,8088,12/21/2018 16:14,64767,691,54.38999939,0.170000002,161884,79.98999786,0.029999999,4,319.9599915,265.5700073,7.96999979,Western Europe,Renania-Palatinado,PROCESSING,,691,31,,http://images.acmesports.sports/MDGolf+Pittsburgh+Penguins+Putter,MDGolf Pittsburgh Penguins Putter,79.98999786,0,12/21/2018 16:14,First Class
DEBIT,5,4,28.48999977,149.9400024,Late delivery,1,46,Indoor/Outdoor Games,Las Vegas,EE. UU.,XXXXXXXXX,Gerald,2478,Smith,XXXXXXXXX,Corporate,NV,8460 Green Cloud Run,89103.0,7,Fan Shop,36.11117935,-115.2110291,Europe,Saint-Jean-de-la-Ruelle,Francia,2478,12/24/2018 20:39,66119,1014,0.0,0.0,165278,49.97999954,0.189999998,3,149.9400024,149.9400024,28.48999977,Western Europe,Centro-Valle de Loira,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/24/2018 20:39,Standard Class
TRANSFER,5,4,37.18000031,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Brittany,8380,Smith,XXXXXXXXX,Home Office,PR,3671 Sunny Cove,725.0,4,Apparel,18.28518677,-66.37059021,Europe,Lille,Francia,8380,12/29/2018 13:31,65169,403,15.60000038,0.119999997,162870,129.9900055,0.330000013,1,129.9900055,114.3899994,37.18000031,Western Europe,Norte-Paso de Calais-Picardía,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/29/2018 13:31,Standard Class
TRANSFER,6,2,-63.47000122,120.8899994,Late delivery,1,18,Men's Footwear,Bakersfield,EE. UU.,XXXXXXXXX,Michael,11362,Harmon,XXXXXXXXX,Corporate,CA,3570 Noble Cider Walk,93307.0,4,Apparel,35.31053162,-119.0147934,Europe,Halifax,Reino Unido,11362,12/5/2018 09:41,67975,403,9.100000381,0.07,169933,129.9900055,-0.529999971,1,129.9900055,120.8899994,-63.47000122,Northern Europe,Inglaterra,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/5/2018 09:41,Second Class
DEBIT,6,4,128.0,266.6700134,Late delivery,0,69,Health and Beauty,Las Vegas,EE. UU.,XXXXXXXXX,Renee,18748,Velez,XXXXXXXXX,Consumer,NV,7339 Cozy Ledge,89103.0,12,Health and Beauty ,36.11117935,-115.2110291,Pacific Asia,Kanpur,India,18748,12/26/2018 10:55,75195,1356,26.37000084,0.090000004,178510,293.0400085,0.479999989,1,293.0400085,266.6700134,128.0,South Asia,Uttar Pradesh,COMPLETE,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,12/26/2018 10:55,Standard Class
TRANSFER,5,4,7.75,29.80999947,Late delivery,0,75,Video Games,Decatur,EE. UU.,XXXXXXXXX,Aspen,17192,Moody,XXXXXXXXX,Consumer,GA,6257 Round Panda Towers,30032.0,9,Discs Shop,33.76404572,-84.25080872,Pacific Asia,Qingdao,China,17192,12/12/2018 19:16,73639,1362,9.93999958,0.25,176954,39.75,0.25999999,1,39.75,29.80999947,7.75,Eastern Asia,Shandong,PROCESSING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/12/2018 19:16,Standard Class
CASH,5,4,81.55000305,370.6700134,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,XXXXXXXXX,Petra,13332,Carney,XXXXXXXXX,Corporate,PR,6517 Quiet Spring Hill,725.0,10,Technology,18.24803925,-66.03705597,Europe,Berlín,Alemania,13332,12/12/2018 20:32,69779,1349,81.37000275,0.180000007,173094,452.0400085,0.219999999,1,452.0400085,370.6700134,81.55000305,Western Europe,Berlín,CLOSED,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,12/12/2018 20:32,Standard Class
PAYMENT,3,2,19.11000061,49.0,Late delivery,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Frances,3182,Smith,XXXXXXXXX,Home Office,PR,7786 Middle Private,725.0,5,Golf,18.26268196,-66.37049866,Europe,Gelsenkirchen,Alemania,3182,12/18/2018 02:01,67892,502,1.0,0.02,169749,50.0,0.389999986,1,50.0,49.0,19.11000061,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/18/2018 02:01,Second Class
DEBIT,4,4,63.41999817,134.9499969,Shipping on time,1,46,Indoor/Outdoor Games,Antioch,EE. UU.,XXXXXXXXX,Mary,5426,Smith,XXXXXXXXX,Home Office,CA,6296 Rocky Nectar Square,94509.0,7,Fan Shop,38.00168991,-121.8279724,Europe,Gronau,Alemania,5426,12/28/2018 00:23,67548,1014,14.98999977,0.100000001,168877,49.97999954,0.469999999,3,149.9400024,134.9499969,63.41999817,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/28/2018 00:23,Standard Class
CASH,3,4,26.72999954,99.0,Advance shipping,0,24,Women's Apparel,West Orange,EE. UU.,XXXXXXXXX,Denise,1443,Cohen,XXXXXXXXX,Consumer,NJ,8361 Misty Subdivision,7052.0,5,Golf,40.77758408,-74.2411499,Europe,The Hague,Países Bajos,1443,12/11/2018 06:40,64662,502,1.0,0.01,161631,50.0,0.270000011,2,100.0,99.0,26.72999954,Western Europe,Holanda Meridional,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/11/2018 06:40,Standard Class
TRANSFER,1,0,48.97999954,99.95999908,Late delivery,1,46,Indoor/Outdoor Games,Dorchester Center,EE. UU.,XXXXXXXXX,Mary,4103,Smith,XXXXXXXXX,Home Office,MA,37 Merry Pathway,2124.0,7,Fan Shop,42.27264023,-71.06801605,Europe,Castres,Francia,4103,12/27/2018 09:14,65551,1014,0.0,0.0,163832,49.97999954,0.49000001,2,99.95999908,99.95999908,48.97999954,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/27/2018 09:14,Same Day
DEBIT,4,4,8.270000458,47.22999954,Shipping on time,1,46,Indoor/Outdoor Games,Memphis,EE. UU.,XXXXXXXXX,Harold,7992,Smith,XXXXXXXXX,Consumer,TN,6933 Honey Turnabout,38111.0,7,Fan Shop,35.11978149,-89.94573975,Europe,Naples,Italia,7992,12/23/2018 00:36,65493,1014,2.75,0.059999999,163694,49.97999954,0.180000007,1,49.97999954,47.22999954,8.270000458,Southern Europe,Campania,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/23/2018 00:36,Standard Class
TRANSFER,6,2,42.77999878,93.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Ruth,5423,Brown,XXXXXXXXX,Consumer,PR,7011 Burning Park,725.0,5,Golf,18.28182602,-66.37059021,Europe,Le Havre,Francia,5423,12/7/2018 00:50,65080,502,7.0,0.07,162652,50.0,0.460000008,2,100.0,93.0,42.77999878,Western Europe,Normandía,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/7/2018 00:50,Second Class
DEBIT,5,4,27.38999939,242.3999939,Late delivery,1,71,Music,Hamtramck,EE. UU.,XXXXXXXXX,Emily,16217,Burris,XXXXXXXXX,Home Office,MI,79 Misty Goose Townline,48212.0,9,Discs Shop,42.39984894,-83.05892944,Pacific Asia,Bijapur,India,16217,12/27/2018 05:51,72664,1358,18.25,0.07,175979,260.6499939,0.109999999,1,260.6499939,242.3999939,27.38999939,South Asia,Karnataka,COMPLETE,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,12/27/2018 05:51,Standard Class
CASH,3,4,32.66999817,104.3799973,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Betty,1571,Bishop,XXXXXXXXX,Consumer,PR,5759 Little Timber By-pass,725.0,4,Apparel,18.2315464,-66.37062073,Europe,Viena,Austria,1571,12/12/2018 06:30,66897,365,15.60000038,0.129999995,167234,59.99000168,0.310000002,2,119.9800034,104.3799973,32.66999817,Western Europe,Viena,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/12/2018 06:30,Standard Class
DEBIT,3,4,67.48999786,224.9799957,Advance shipping,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,1871,Mcknight,XXXXXXXXX,Consumer,PR,6646 Iron Fox Mews,725.0,3,Footwear,18.23921585,-66.37059784,Europe,Gien,Francia,1871,12/9/2018 18:08,67027,191,74.98999786,0.25,167551,99.98999786,0.300000012,3,299.9700012,224.9799957,67.48999786,Western Europe,Centro-Valle de Loira,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/9/2018 18:08,Standard Class
DEBIT,5,4,3.069999933,10.94999981,Late delivery,1,61,CDs ,Washington,EE. UU.,XXXXXXXXX,Unity,12847,Hernandez,XXXXXXXXX,Corporate,DC,2000 Stony Abbey ,20009.0,9,Discs Shop,38.91826248,-77.03946686,Europe,Lowestoft,Reino Unido,12847,12/10/2018 19:27,69294,1348,0.340000004,0.029999999,172609,11.28999996,0.280000001,1,11.28999996,10.94999981,3.069999933,Northern Europe,Inglaterra,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/10/2018 19:27,Standard Class
TRANSFER,2,4,579.1500244,1485.0,Advance shipping,1,64,Computers,Caguas,Puerto Rico,XXXXXXXXX,Phyllis,14364,Conley,XXXXXXXXX,Home Office,PR,1865 Bright Dale Walk,725.0,10,Technology,18.22167015,-66.03705597,Europe,Argenteuil,Francia,14364,12/21/2018 09:33,70811,1351,15.0,0.01,174126,1500.0,0.389999986,1,1500.0,1485.0,579.1500244,Western Europe,Isla de Francia,PROCESSING,,1351,64,,http://images.acmesports.sports/Dell+Laptop,Dell Laptop,1500.0,0,12/21/2018 09:33,Standard Class
PAYMENT,2,1,4.440000057,120.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,8514,Lynch,XXXXXXXXX,Home Office,PR,7284 Clear Brook Field,725.0,5,Golf,18.27622604,-66.37055969,Europe,Avignon,Francia,8514,12/10/2018 01:26,67285,502,30.0,0.200000003,168156,50.0,0.039999999,3,150.0,120.0,4.440000057,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/10/2018 01:26,First Class
CASH,4,4,237.4799957,484.6499939,Shipping on time,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Zephr,18711,Kane,XXXXXXXXX,Consumer,PR,8248 Clear Glade,725.0,6,Outdoors,18.24527741,-66.03705597,Pacific Asia,Mildura,Australia,18711,12/9/2018 21:30,75158,1355,47.93000031,0.090000004,178473,532.5800171,0.49000001,1,532.5800171,484.6499939,237.4799957,Oceania,Victoria,CLOSED,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,12/9/2018 21:30,Standard Class
TRANSFER,2,1,5.190000057,11.53999996,Late delivery,0,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Nora,16985,Munoz,XXXXXXXXX,Home Office,PR,4522 Crystal Trail,725.0,7,Fan Shop,18.22836876,-66.03705597,Pacific Asia,Pune,India,16985,12/22/2018 00:48,73432,1361,0.0,0.0,176747,11.53999996,0.449999988,1,11.53999996,11.53999996,5.190000057,South Asia,Maharashtra,PROCESSING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,12/22/2018 00:48,First Class
TRANSFER,2,4,4.730000019,9.460000038,Advance shipping,1,74,Toys,Cleveland,EE. UU.,XXXXXXXXX,Tatyana,17024,Mosley,XXXXXXXXX,Home Office,OH,4144 Quiet Orchard,44105.0,7,Fan Shop,41.44255066,-81.70441437,Pacific Asia,Bandung,Indonesia,17024,12/7/2018 15:11,73471,1361,2.079999924,0.180000007,176786,11.53999996,0.5,1,11.53999996,9.460000038,4.730000019,Southeast Asia,Java Occidental,PROCESSING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,12/7/2018 15:11,Standard Class
DEBIT,6,4,71.40000153,254.9799957,Late delivery,0,43,Camping & Hiking,Long Beach,EE. UU.,XXXXXXXXX,Elizabeth,4952,Smith,XXXXXXXXX,Consumer,CA,141 Dewy Plaza,90804.0,7,Fan Shop,33.76884842,-118.189537,Europe,Palma de Mallorca,España,4952,12/30/2018 02:09,68830,957,45.0,0.150000006,172081,299.980011,0.280000001,1,299.980011,254.9799957,71.40000153,Southern Europe,Islas Baleares,ON_HOLD,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/30/2018 02:09,Standard Class
PAYMENT,5,4,47.95999908,147.5800018,Late delivery,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Charles,3079,Diaz,XXXXXXXXX,Consumer,PR,9581 Burning Horse Centre,725.0,4,Apparel,18.20683861,-66.37060547,Europe,Leeuwarden,Países Bajos,3079,12/8/2018 22:02,66234,365,32.38999939,0.180000007,165579,59.99000168,0.330000013,3,179.9700012,147.5800018,47.95999908,Western Europe,Frisia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/8/2018 22:02,Standard Class
DEBIT,2,1,0.0,97.95999908,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Mary,11143,Smith,XXXXXXXXX,Home Office,NY,2039 Dewy Rabbit Crescent,11230.0,7,Fan Shop,40.62810135,-73.96759033,Europe,Essen,Alemania,11143,12/7/2018 18:35,64670,1014,2.0,0.02,161649,49.97999954,0.0,2,99.95999908,97.95999908,0.0,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/7/2018 18:35,First Class
DEBIT,1,0,-180.0800018,269.980011,Late delivery,1,43,Camping & Hiking,Bronx,EE. UU.,XXXXXXXXX,Mary,2375,Smith,XXXXXXXXX,Consumer,NY,5990 Hazy Glade,10467.0,7,Fan Shop,40.87185669,-73.86618805,Europe,Pulheim,Alemania,2375,12/14/2018 06:46,66782,957,30.0,0.100000001,166920,299.980011,-0.670000017,1,299.980011,269.980011,-180.0800018,Western Europe,Renania del Norte-Westfalia,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/14/2018 06:46,Same Day
DEBIT,2,4,50.95999908,221.5500031,Advance shipping,1,71,Music,Albuquerque,EE. UU.,XXXXXXXXX,Victoria,16374,Simon,XXXXXXXXX,Consumer,NM,2556 Umber Autoroute,87105.0,9,Discs Shop,35.06517029,-106.6699524,Pacific Asia,Yakarta,Indonesia,16374,12/2/2018 11:34,72821,1358,39.09999847,0.150000006,176136,260.6499939,0.230000004,1,260.6499939,221.5500031,50.95999908,Southeast Asia,Yakarta,ON_HOLD,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,12/2/2018 11:34,Standard Class
